Compte au 28/02/2023 : 8300.00 EUR
JPY/EUR : 0.482
USD/EUR : 1.445
Date;Montant;Devise;Categorie
23/05/2022;-392.26;EUR;Assurance
22/05/2022;-70.15;EUR;Alimentation
25/04/2022;9875.13;EUR;Aide
13/03/2022;-99.13;USD;Assurance
17/10/2022;-718.07;EUR;Sante
22/12/2022;-89.89;USD;Communication
26/07/2022;-871.34;USD;Communication
27/01/2022;-650.61;USD;Loisir
25/08/2022;5775.43;USD;Aide
16/02/2023;-803.92;USD;Loisir
11/01/2023;-395.88;EUR;Habitation
17/09/2022;-187.60;JPY;Alimentation
15/04/2022;-447.47;USD;Sante
17/06/2022;-572.63;JPY;Sante
05/08/2022;-524.29;USD;Alimentation
18/02/2022;-193.09;JPY;Habitation
22/01/2022;-707.69;USD;Communication
12/02/2022;-554.76;JPY;Loisir
30/12/2022;-928.41;USD;Sante
20/02/2022;-91.05;EUR;Assurance
23/06/2022;-67.13;JPY;Sante
07/06/2022;-924.70;EUR;Communication
29/06/2022;-475.16;JPY;Transport
15/08/2022;-25.62;JPY;Enfants
19/12/2022;-786.92;USD;Loisir
04/09/2022;540.75;EUR;Aide
12/01/2022;1399.92;JPY;Aide
14/02/2023;-822.92;EUR;Alimentation
15/03/2022;-244.18;EUR;Alimentation
16/06/2022;-933.01;EUR;Habitation
09/02/2022;-200.60;EUR;Communication
20/09/2022;-571.18;USD;Communication
15/05/2022;8351.49;EUR;Primes
02/05/2022;-752.27;USD;Enfants
27/10/2022;-18.40;JPY;Communication
09/09/2022;-551.82;USD;Sante
02/10/2022;-847.99;USD;Loisir
10/12/2022;-912.19;EUR;Assurance
22/06/2022;-167.49;USD;Loisir
23/05/2022;2418.59;USD;Cadeau
27/09/2022;-364.74;USD;Assurance
01/02/2022;-412.80;JPY;Transport
02/02/2022;-92.12;EUR;Assurance
18/07/2022;-391.66;JPY;Habitation
07/06/2022;-617.59;USD;Alimentation
19/08/2022;-514.49;USD;Communication
31/05/2022;-909.09;USD;Enfants
03/05/2022;-482.76;USD;Habitation
21/06/2022;-241.31;JPY;Loisir
14/05/2022;-905.08;USD;Assurance
31/01/2023;-393.34;JPY;Sante
13/01/2022;-771.98;EUR;Communication
22/08/2022;-827.20;EUR;Sante
12/03/2022;-432.54;USD;Loisir
18/02/2023;8433.45;EUR;Cadeau
27/02/2022;8465.02;USD;Aide
27/09/2022;-2.33;USD;Loisir
07/02/2023;9951.91;EUR;Primes
06/08/2022;-165.40;JPY;Enfants
01/09/2022;-183.09;EUR;Habitation
05/01/2023;-491.11;USD;Alimentation
14/02/2022;-264.58;JPY;Sante
18/03/2022;-306.89;JPY;Communication
21/08/2022;-203.24;JPY;Communication
14/03/2022;-221.04;JPY;Transport
11/12/2022;-852.78;EUR;Habitation
02/02/2023;-555.85;JPY;Enfants
07/03/2022;-617.86;USD;Habitation
20/10/2022;-22.89;JPY;Habitation
31/03/2022;-181.36;USD;Communication
09/06/2022;-269.39;JPY;Alimentation
05/10/2022;-760.61;EUR;Communication
16/04/2022;-974.42;EUR;Alimentation
19/09/2022;-483.65;EUR;Sante
27/01/2023;-595.52;EUR;Habitation
04/03/2022;-499.34;EUR;Habitation
26/09/2022;-403.92;JPY;Alimentation
13/10/2022;8123.71;JPY;Aide
14/06/2022;-526.89;EUR;Alimentation
31/10/2022;-766.77;USD;Communication
01/11/2022;-985.52;EUR;Communication
24/11/2022;-25.45;EUR;Transport
12/03/2022;-686.87;USD;Sante
20/12/2022;-289.53;EUR;Loisir
06/12/2022;-785.05;JPY;Assurance
22/06/2022;-581.84;EUR;Loisir
09/06/2022;-895.14;USD;Communication
03/10/2022;-369.53;EUR;Transport
02/10/2022;-789.28;USD;Loisir
23/10/2022;-78.62;USD;Alimentation
03/07/2022;-560.88;USD;Loisir
30/01/2023;-206.90;EUR;Enfants
27/03/2022;-804.48;JPY;Loisir
24/04/2022;-198.35;JPY;Assurance
19/07/2022;-133.32;JPY;Assurance
11/01/2022;-397.92;USD;Habitation
20/05/2022;9562.73;EUR;Aide
09/12/2022;-418.87;EUR;Sante
08/07/2022;-290.18;EUR;Alimentation
23/12/2022;9135.26;EUR;Aide
01/08/2022;-249.78;JPY;Habitation
08/05/2022;-680.90;USD;Sante
17/08/2022;-625.84;USD;Assurance
14/04/2022;6063.09;USD;Primes
22/12/2022;-909.32;USD;Sante
21/03/2022;-825.27;JPY;Assurance
16/02/2022;-238.74;EUR;Habitation
05/02/2022;-245.55;USD;Loisir
01/03/2022;-868.15;JPY;Loisir
11/12/2022;8748.66;USD;Salaire
14/04/2022;-461.88;USD;Transport
08/09/2022;-832.27;EUR;Enfants
20/07/2022;-817.26;USD;Communication
10/05/2022;-407.20;JPY;Sante
02/01/2022;-91.84;EUR;Loisir
15/02/2023;-94.39;EUR;Sante
12/05/2022;-394.13;JPY;Loisir
28/09/2022;-664.12;JPY;Sante
16/04/2022;-923.98;JPY;Loisir
16/05/2022;-245.98;EUR;Loisir
25/06/2022;-105.90;EUR;Loisir
07/03/2022;-191.40;EUR;Sante
30/07/2022;-643.88;JPY;Habitation
06/02/2022;-996.46;USD;Assurance
27/09/2022;-539.50;EUR;Communication
03/02/2022;-376.16;EUR;Sante
04/11/2022;-884.03;EUR;Habitation
29/03/2022;-379.51;USD;Sante
10/07/2022;-337.41;USD;Transport
11/09/2022;-15.55;JPY;Sante
17/05/2022;-804.43;EUR;Habitation
02/01/2023;-820.03;USD;Communication
22/11/2022;-49.21;JPY;Assurance
17/09/2022;-614.74;EUR;Alimentation
22/10/2022;-331.36;EUR;Communication
09/05/2022;1540.00;JPY;Salaire
27/01/2022;-402.71;JPY;Habitation
25/01/2023;-658.27;EUR;Habitation
11/06/2022;-922.60;EUR;Enfants
20/06/2022;-403.51;USD;Enfants
19/02/2023;-855.17;JPY;Enfants
20/02/2023;-799.15;JPY;Enfants
30/10/2022;-840.29;EUR;Sante
07/06/2022;-297.71;EUR;Habitation
06/02/2023;-325.46;USD;Transport
23/11/2022;-188.88;EUR;Enfants
12/01/2023;-707.46;EUR;Sante
28/03/2022;-536.06;JPY;Communication
26/02/2022;-954.87;USD;Alimentation
17/08/2022;-671.77;USD;Loisir
16/02/2022;-94.71;JPY;Transport
06/10/2022;-424.57;USD;Habitation
03/12/2022;-565.32;JPY;Loisir
09/01/2022;-730.02;JPY;Sante
17/12/2022;-408.61;JPY;Communication
05/01/2022;-815.74;USD;Transport
17/02/2022;-546.10;EUR;Communication
04/12/2022;-985.66;JPY;Habitation
23/11/2022;-22.45;EUR;Transport
26/08/2022;-93.13;EUR;Loisir
07/12/2022;-898.52;EUR;Enfants
20/10/2022;-351.18;EUR;Alimentation
22/12/2022;-14.88;EUR;Loisir
20/04/2022;-502.14;EUR;Enfants
15/01/2022;9884.57;EUR;Salaire
08/12/2022;-242.93;USD;Alimentation
17/01/2023;-535.14;EUR;Transport
31/03/2022;-375.54;EUR;Alimentation
11/07/2022;-772.07;JPY;Assurance
17/11/2022;-835.71;EUR;Loisir
29/01/2022;-771.24;USD;Loisir
12/12/2022;8392.27;EUR;Salaire
11/07/2022;-898.36;EUR;Loisir
13/05/2022;-823.13;JPY;Transport
05/01/2023;2176.35;EUR;Salaire
20/04/2022;-251.55;EUR;Communication
14/02/2023;-210.72;EUR;Assurance
02/03/2022;-45.35;JPY;Transport
06/06/2022;3196.98;EUR;Aide
22/08/2022;-658.95;USD;Alimentation
29/01/2023;-969.90;JPY;Loisir
21/12/2022;-530.16;USD;Habitation
29/08/2022;-740.27;USD;Transport
14/04/2022;-575.20;EUR;Sante
24/04/2022;-857.53;USD;Sante
25/08/2022;-104.11;JPY;Enfants
09/09/2022;7266.48;JPY;Aide
07/01/2022;-541.01;EUR;Habitation
14/09/2022;-611.64;EUR;Habitation
22/09/2022;-875.29;JPY;Enfants
15/02/2023;-501.25;EUR;Sante
06/02/2022;4535.65;EUR;Primes
07/11/2022;-731.22;USD;Habitation
21/12/2022;-764.92;EUR;Sante
22/10/2022;-435.67;USD;Communication
03/10/2022;-586.28;JPY;Alimentation
15/10/2022;3232.52;EUR;Cadeau
12/02/2022;6904.01;USD;Primes
22/08/2022;-293.36;USD;Alimentation
03/01/2023;-959.86;USD;Communication
29/12/2022;-858.14;USD;Loisir
18/08/2022;-41.08;USD;Transport
29/07/2022;-577.73;EUR;Habitation
26/06/2022;7203.59;JPY;Primes
09/03/2022;-222.08;USD;Habitation
22/06/2022;-909.45;USD;Sante
20/10/2022;-39.25;USD;Communication
13/12/2022;-982.98;JPY;Sante
26/01/2022;-271.07;EUR;Transport
14/02/2023;-106.34;JPY;Alimentation
10/03/2022;-65.77;JPY;Communication
27/09/2022;-357.78;JPY;Alimentation
24/09/2022;-588.00;JPY;Loisir
12/07/2022;-236.93;USD;Communication
03/07/2022;-858.26;USD;Transport
06/01/2023;361.19;EUR;Aide
09/05/2022;-61.73;USD;Enfants
22/09/2022;-232.73;JPY;Loisir
18/07/2022;-279.95;JPY;Communication
16/07/2022;-344.46;EUR;Habitation
07/11/2022;-470.86;EUR;Enfants
08/05/2022;-613.98;USD;Communication
12/09/2022;-125.85;USD;Assurance
30/08/2022;-143.76;EUR;Loisir
06/04/2022;4279.23;USD;Salaire
09/03/2022;-66.78;JPY;Communication
16/08/2022;-15.68;USD;Sante
15/12/2022;-828.28;USD;Communication
10/01/2022;-733.79;EUR;Habitation
26/05/2022;-913.24;JPY;Assurance
18/05/2022;-210.63;JPY;Enfants
13/05/2022;-39.76;EUR;Loisir
10/04/2022;-704.64;JPY;Alimentation
06/09/2022;6162.37;JPY;Primes
09/11/2022;-544.09;USD;Sante
26/07/2022;-208.67;JPY;Sante
14/04/2022;-251.20;JPY;Transport
20/05/2022;-133.30;JPY;Assurance
29/11/2022;-793.31;USD;Sante
13/05/2022;-750.84;EUR;Enfants
02/11/2022;-45.13;EUR;Loisir
23/11/2022;-610.94;USD;Assurance
15/02/2022;-356.77;USD;Enfants
15/02/2023;-747.10;JPY;Assurance
12/07/2022;-919.26;JPY;Communication
03/02/2023;1010.30;EUR;Cadeau
07/11/2022;-110.29;JPY;Loisir
26/03/2022;-63.30;JPY;Enfants
29/10/2022;-667.15;JPY;Enfants
03/07/2022;1534.25;USD;Primes
26/08/2022;-71.89;EUR;Transport
05/12/2022;-68.31;USD;Loisir
12/10/2022;-448.08;USD;Transport
20/02/2023;-512.00;USD;Loisir
20/01/2023;-989.02;JPY;Habitation
28/11/2022;-147.75;EUR;Habitation
01/12/2022;-476.97;USD;Sante
08/10/2022;9933.09;USD;Aide
26/02/2022;-473.48;USD;Transport
26/04/2022;-134.25;USD;Sante
22/01/2023;7018.95;USD;Cadeau
31/08/2022;-236.24;USD;Sante
05/10/2022;8721.84;JPY;Primes
28/03/2022;-872.84;EUR;Transport
03/01/2022;-931.37;EUR;Sante
07/07/2022;-476.63;USD;Assurance
03/10/2022;-732.37;JPY;Enfants
12/02/2022;-68.49;USD;Enfants
02/07/2022;-503.58;EUR;Sante
20/04/2022;-562.00;JPY;Habitation
18/06/2022;-39.30;EUR;Habitation
20/02/2023;6953.77;JPY;Aide
13/02/2022;-741.23;USD;Enfants
24/01/2023;-91.94;EUR;Loisir
27/02/2022;-238.99;EUR;Assurance
29/07/2022;-765.63;USD;Transport
05/01/2023;-697.98;JPY;Sante
17/09/2022;-674.53;EUR;Enfants
19/06/2022;-87.06;EUR;Habitation
17/10/2022;-971.24;EUR;Loisir
12/03/2022;-408.78;USD;Alimentation
10/03/2022;-811.33;EUR;Sante
07/04/2022;-186.76;JPY;Loisir
19/06/2022;-888.76;EUR;Habitation
19/04/2022;-36.69;EUR;Communication
22/01/2022;-34.92;USD;Habitation
10/08/2022;-442.27;EUR;Alimentation
19/07/2022;-70.91;JPY;Loisir
04/12/2022;-557.38;USD;Sante
02/04/2022;-411.28;EUR;Communication
03/12/2022;9337.27;USD;Primes
25/02/2022;1000.57;EUR;Cadeau
24/02/2022;-330.28;USD;Assurance
25/11/2022;-890.94;USD;Alimentation
20/05/2022;-83.43;JPY;Habitation
20/10/2022;-453.27;JPY;Loisir
24/09/2022;115.31;JPY;Primes
06/09/2022;-792.75;JPY;Loisir
08/06/2022;117.00;JPY;Cadeau
20/07/2022;-69.15;JPY;Communication
18/05/2022;-854.53;JPY;Enfants
29/10/2022;-67.32;JPY;Habitation
11/10/2022;-224.78;JPY;Assurance
19/02/2022;-364.95;JPY;Loisir
20/02/2023;-145.46;USD;Loisir
15/05/2022;-137.15;JPY;Enfants
21/09/2022;-784.96;EUR;Habitation
23/11/2022;-90.23;EUR;Loisir
09/08/2022;-813.42;EUR;Assurance
06/03/2022;-169.42;EUR;Transport
18/02/2022;-305.22;USD;Transport
18/03/2022;-490.43;JPY;Sante
02/09/2022;-100.07;EUR;Transport
08/01/2023;-903.41;EUR;Transport
12/01/2022;-164.25;USD;Loisir
18/03/2022;-99.28;USD;Assurance
06/03/2022;-82.36;JPY;Alimentation
17/05/2022;-282.74;EUR;Alimentation
03/05/2022;-326.27;JPY;Assurance
29/06/2022;-630.66;JPY;Sante
15/04/2022;-983.67;JPY;Sante
31/01/2023;-697.16;USD;Communication
05/02/2022;-95.44;JPY;Loisir
29/07/2022;-400.48;EUR;Alimentation
12/09/2022;-854.19;EUR;Enfants
20/10/2022;-357.13;JPY;Habitation
19/08/2022;-382.39;EUR;Communication
13/03/2022;2811.17;EUR;Aide
20/09/2022;-921.85;USD;Habitation
25/03/2022;-455.49;USD;Enfants
13/01/2022;4893.26;USD;Salaire
15/06/2022;-891.84;EUR;Enfants
05/09/2022;-1.06;USD;Loisir
20/10/2022;-79.75;USD;Loisir
04/04/2022;1230.59;JPY;Cadeau
15/10/2022;-325.79;USD;Sante
13/04/2022;-727.79;JPY;Enfants
27/01/2022;-740.93;JPY;Enfants
27/04/2022;-279.63;USD;Transport
20/09/2022;-264.69;EUR;Assurance
20/02/2022;-109.31;USD;Assurance
13/01/2023;-662.53;JPY;Sante
30/01/2022;-515.68;USD;Communication
27/12/2022;-128.08;JPY;Assurance
05/02/2023;-182.02;USD;Habitation
28/01/2023;-717.82;USD;Alimentation
27/06/2022;9972.62;USD;Cadeau
27/02/2022;-312.31;JPY;Alimentation
17/06/2022;-872.89;USD;Habitation
14/11/2022;-708.96;JPY;Communication
28/07/2022;-378.39;USD;Loisir
26/01/2023;-532.03;JPY;Transport
20/03/2022;-125.35;JPY;Sante
01/02/2022;-30.63;JPY;Transport
19/08/2022;-160.83;JPY;Communication
06/02/2022;-772.24;JPY;Loisir
08/04/2022;-834.87;EUR;Loisir
20/01/2022;-577.58;USD;Alimentation
09/09/2022;-544.39;JPY;Transport
26/04/2022;-71.03;JPY;Alimentation
02/11/2022;-902.65;USD;Enfants
23/05/2022;-553.73;JPY;Enfants
11/03/2022;-658.98;USD;Sante
28/05/2022;-99.35;USD;Assurance
26/07/2022;-676.52;JPY;Alimentation
05/01/2022;-461.48;USD;Transport
08/01/2022;-850.65;JPY;Habitation
19/05/2022;-244.66;EUR;Assurance
25/07/2022;-682.53;USD;Sante
29/01/2023;-929.64;EUR;Enfants
15/03/2022;-495.06;JPY;Sante
24/01/2022;1557.88;USD;Cadeau
02/01/2023;-25.50;USD;Habitation
12/05/2022;-851.79;JPY;Transport
15/02/2022;-943.29;USD;Enfants
05/12/2022;-95.04;EUR;Assurance
03/02/2022;-156.13;JPY;Sante
06/08/2022;9196.96;EUR;Cadeau
15/03/2022;-655.97;EUR;Habitation
14/07/2022;-116.94;JPY;Enfants
09/02/2022;-48.26;EUR;Communication
08/04/2022;-859.32;EUR;Sante
05/02/2023;-852.10;JPY;Habitation
29/10/2022;-263.57;EUR;Enfants
14/06/2022;-520.05;EUR;Loisir
08/07/2022;-621.04;JPY;Communication
18/10/2022;-204.36;USD;Alimentation
14/01/2022;1041.52;EUR;Cadeau
03/10/2022;-823.16;JPY;Habitation
15/05/2022;-943.61;USD;Sante
27/03/2022;-39.77;EUR;Enfants
27/08/2022;-977.47;JPY;Communication
12/09/2022;-888.41;USD;Enfants
12/11/2022;-392.95;USD;Habitation
15/09/2022;-70.17;EUR;Alimentation
27/08/2022;-567.54;USD;Alimentation
01/08/2022;-42.65;USD;Alimentation
01/10/2022;-99.82;JPY;Habitation
23/01/2022;-221.68;USD;Sante
19/11/2022;-284.70;EUR;Transport
23/01/2023;-297.87;JPY;Transport
26/02/2022;7194.96;JPY;Aide
03/01/2022;-609.03;JPY;Enfants
26/08/2022;-387.56;USD;Transport
01/10/2022;-702.25;JPY;Transport
15/06/2022;-424.18;JPY;Alimentation
30/04/2022;-366.76;EUR;Habitation
30/03/2022;-212.55;EUR;Alimentation
26/01/2023;-110.63;USD;Enfants
05/07/2022;-386.58;JPY;Habitation
11/06/2022;-751.76;JPY;Communication
06/04/2022;-304.70;USD;Loisir
23/10/2022;-878.10;JPY;Habitation
24/09/2022;-532.23;EUR;Alimentation
29/05/2022;-194.31;USD;Alimentation
16/08/2022;-367.18;EUR;Assurance
05/01/2022;-628.96;EUR;Communication
12/08/2022;-495.36;USD;Assurance
13/01/2023;-709.45;JPY;Communication
26/01/2022;-178.81;USD;Transport
16/01/2023;-234.05;JPY;Loisir
22/03/2022;-291.33;JPY;Habitation
25/12/2022;-122.67;USD;Communication
04/02/2022;-747.47;USD;Sante
02/03/2022;-994.18;EUR;Communication
27/09/2022;-201.10;JPY;Sante
03/06/2022;-749.73;JPY;Loisir
20/11/2022;-919.46;JPY;Sante
12/04/2022;-665.94;JPY;Enfants
23/11/2022;-118.90;USD;Alimentation
11/05/2022;-816.58;EUR;Loisir
18/01/2023;-56.86;EUR;Communication
17/02/2023;-368.36;USD;Assurance
16/02/2022;-198.19;USD;Enfants
09/03/2022;-771.54;JPY;Sante
19/07/2022;-180.29;USD;Assurance
09/08/2022;-746.24;JPY;Assurance
18/08/2022;-599.19;JPY;Communication
27/10/2022;-759.93;USD;Assurance
31/12/2022;-301.90;JPY;Alimentation
01/09/2022;-666.42;USD;Transport
14/08/2022;-893.77;JPY;Sante
04/11/2022;-694.66;EUR;Habitation
13/04/2022;4591.18;USD;Primes
02/08/2022;-513.78;JPY;Assurance
17/06/2022;-301.58;JPY;Transport
15/03/2022;-336.15;USD;Transport
25/12/2022;-81.64;USD;Habitation
01/10/2022;8577.94;EUR;Aide
11/01/2022;-476.78;JPY;Alimentation
23/06/2022;-908.45;EUR;Enfants
31/01/2022;-722.24;JPY;Loisir
10/04/2022;9284.02;USD;Primes
17/06/2022;3552.24;JPY;Aide
10/03/2022;-817.15;JPY;Habitation
30/09/2022;-296.72;USD;Enfants
21/01/2023;-473.55;JPY;Communication
22/04/2022;-20.11;USD;Transport
28/02/2022;-378.65;USD;Habitation
31/10/2022;-459.66;USD;Sante
06/10/2022;-508.80;USD;Assurance
07/09/2022;-153.18;JPY;Loisir
19/11/2022;-135.29;JPY;Loisir
15/11/2022;-967.75;JPY;Alimentation
09/06/2022;-797.83;JPY;Loisir
23/11/2022;4164.38;EUR;Cadeau
23/03/2022;-650.74;EUR;Loisir
23/06/2022;-9.88;EUR;Enfants
17/02/2022;-331.72;USD;Enfants
03/01/2022;-547.79;EUR;Habitation
13/11/2022;-584.53;USD;Habitation
30/12/2022;-808.01;EUR;Assurance
18/03/2022;-106.08;JPY;Transport
22/02/2022;-931.34;USD;Assurance
11/11/2022;-921.96;EUR;Loisir
22/01/2022;-439.49;JPY;Habitation
09/04/2022;2567.29;USD;Salaire
12/09/2022;-96.83;USD;Assurance
11/09/2022;-705.70;EUR;Assurance
04/01/2022;-610.13;EUR;Habitation
31/01/2022;-902.59;EUR;Alimentation
16/12/2022;-576.12;USD;Alimentation
30/06/2022;-981.88;USD;Alimentation
21/01/2023;-762.80;USD;Transport
12/01/2022;-404.55;JPY;Sante
22/01/2022;8417.93;EUR;Primes
03/07/2022;-426.56;EUR;Sante
20/05/2022;-8.31;EUR;Assurance
15/01/2022;-756.11;USD;Habitation
18/09/2022;-132.13;EUR;Transport
13/04/2022;-960.59;JPY;Alimentation
06/10/2022;-139.47;JPY;Loisir
20/02/2023;-563.51;JPY;Communication
03/01/2022;-833.60;EUR;Loisir
18/01/2023;-535.85;JPY;Alimentation
24/04/2022;-964.29;EUR;Sante
18/01/2023;-783.31;USD;Habitation
19/07/2022;-667.00;EUR;Loisir
23/03/2022;-214.20;EUR;Enfants
16/07/2022;-933.45;JPY;Enfants
27/11/2022;-985.54;JPY;Alimentation
23/10/2022;-244.50;JPY;Communication
21/10/2022;-6.02;USD;Enfants
31/03/2022;-913.31;EUR;Loisir
22/05/2022;-777.61;JPY;Assurance
21/10/2022;-446.57;JPY;Habitation
21/05/2022;-29.06;EUR;Sante
24/01/2023;-876.59;USD;Assurance
09/04/2022;-908.37;USD;Loisir
20/03/2022;-850.61;EUR;Habitation
21/08/2022;-860.65;JPY;Sante
07/01/2022;-990.70;JPY;Assurance
20/04/2022;-373.80;EUR;Sante
09/10/2022;-690.90;JPY;Loisir
21/05/2022;-327.07;EUR;Communication
29/06/2022;-263.46;JPY;Sante
22/12/2022;1432.66;EUR;Primes
18/07/2022;-263.67;JPY;Habitation
27/01/2023;-921.12;USD;Enfants
25/12/2022;-896.07;EUR;Sante
27/07/2022;-900.47;EUR;Sante
07/04/2022;-688.19;EUR;Sante
09/11/2022;-144.71;USD;Alimentation
20/02/2022;-178.76;EUR;Assurance
21/06/2022;-863.22;EUR;Habitation
23/06/2022;-701.85;USD;Loisir
11/08/2022;-212.31;USD;Habitation
01/02/2023;-67.61;JPY;Alimentation
25/11/2022;-43.43;USD;Sante
28/11/2022;-421.57;USD;Sante
12/10/2022;-590.01;EUR;Transport
22/09/2022;-686.32;USD;Loisir
09/08/2022;-271.03;EUR;Loisir
13/08/2022;-783.49;JPY;Habitation
23/01/2022;-422.49;EUR;Habitation
03/06/2022;-428.06;JPY;Assurance
19/02/2023;-124.19;JPY;Assurance
29/01/2023;-103.60;EUR;Loisir
22/04/2022;-677.03;USD;Habitation
04/08/2022;-7.54;EUR;Enfants
06/01/2022;-558.65;JPY;Loisir
19/04/2022;-288.04;USD;Assurance
28/03/2022;-962.03;USD;Habitation
18/06/2022;-317.96;EUR;Communication
01/07/2022;-721.20;USD;Enfants
06/06/2022;-810.24;USD;Assurance
31/05/2022;-152.67;JPY;Habitation
01/07/2022;-179.16;JPY;Enfants
01/10/2022;-647.97;EUR;Loisir
07/05/2022;-181.27;JPY;Sante
25/03/2022;-915.85;USD;Alimentation
02/05/2022;-925.51;EUR;Alimentation
07/07/2022;-704.79;USD;Alimentation
23/01/2022;-16.67;JPY;Loisir
05/04/2022;-491.17;USD;Transport
24/11/2022;-562.01;USD;Transport
23/03/2022;-844.65;EUR;Communication
05/07/2022;-487.69;JPY;Enfants
01/08/2022;-87.24;JPY;Assurance
01/02/2023;-85.48;EUR;Communication
30/04/2022;-330.02;JPY;Communication
23/10/2022;-581.22;USD;Assurance
31/10/2022;-484.26;JPY;Transport
10/09/2022;-550.17;EUR;Transport
24/08/2022;-84.51;EUR;Assurance
27/02/2022;-719.91;USD;Sante
20/10/2022;-429.09;JPY;Enfants
26/12/2022;-42.30;USD;Sante
26/12/2022;1446.75;EUR;Cadeau
12/01/2022;-276.17;USD;Transport
17/06/2022;-61.33;JPY;Transport
26/03/2022;3093.96;JPY;Salaire
16/02/2023;1925.44;JPY;Primes
06/05/2022;-558.45;EUR;Enfants
23/08/2022;-970.63;USD;Sante
25/06/2022;-57.00;EUR;Communication
25/12/2022;-238.47;EUR;Transport
24/09/2022;-646.63;USD;Enfants
20/08/2022;-212.51;USD;Sante
07/10/2022;2858.46;EUR;Aide
14/07/2022;-228.33;JPY;Communication
29/06/2022;-446.75;USD;Assurance
03/03/2022;-93.89;EUR;Assurance
09/11/2022;-133.41;USD;Assurance
30/09/2022;-917.20;EUR;Communication
27/05/2022;-623.72;EUR;Sante
26/02/2022;-777.98;JPY;Transport
21/09/2022;-569.49;USD;Communication
23/03/2022;-248.69;JPY;Transport
11/07/2022;-895.32;USD;Transport
12/08/2022;-679.45;EUR;Enfants
18/08/2022;-993.01;EUR;Sante
03/12/2022;-251.77;JPY;Loisir
03/06/2022;-360.95;JPY;Alimentation
17/03/2022;-652.12;EUR;Habitation
19/06/2022;-193.99;JPY;Sante
09/07/2022;-193.82;JPY;Loisir
10/07/2022;-493.49;JPY;Enfants
24/09/2022;-439.50;EUR;Transport
28/01/2023;-259.27;USD;Assurance
11/02/2022;-932.41;USD;Enfants
04/01/2023;-657.48;USD;Transport
29/05/2022;-41.76;JPY;Habitation
13/09/2022;-349.02;JPY;Alimentation
31/12/2022;4296.25;EUR;Cadeau
05/11/2022;-552.29;JPY;Loisir
03/03/2022;-694.14;EUR;Habitation
06/08/2022;-833.66;EUR;Loisir
29/11/2022;-881.13;USD;Enfants
07/09/2022;7218.67;USD;Aide
05/09/2022;4538.50;USD;Cadeau
07/10/2022;-820.46;USD;Assurance
19/05/2022;-903.11;USD;Enfants
03/10/2022;9825.39;EUR;Salaire
21/11/2022;-245.40;USD;Enfants
18/02/2023;-813.81;USD;Enfants
09/01/2022;-98.95;USD;Transport
16/10/2022;2613.35;EUR;Cadeau
20/10/2022;2471.81;EUR;Cadeau
08/01/2023;4263.97;JPY;Cadeau
14/09/2022;-658.86;USD;Alimentation
26/05/2022;-789.89;USD;Enfants
23/12/2022;-462.45;JPY;Habitation
08/04/2022;-555.46;EUR;Enfants
17/06/2022;-880.26;EUR;Alimentation
10/08/2022;-89.11;JPY;Enfants
25/08/2022;-970.50;USD;Communication
31/05/2022;-657.59;EUR;Loisir
11/01/2023;-625.58;EUR;Assurance
11/04/2022;-495.48;USD;Communication
22/05/2022;-228.82;EUR;Communication
03/11/2022;-368.11;USD;Sante
18/04/2022;-967.36;JPY;Communication
04/01/2023;-908.41;EUR;Alimentation
29/08/2022;2771.19;EUR;Salaire
19/11/2022;-599.31;USD;Assurance
16/01/2022;-627.85;EUR;Loisir
22/05/2022;-950.75;EUR;Habitation
18/02/2023;-264.53;JPY;Communication
25/01/2023;-850.86;JPY;Communication
19/05/2022;-302.72;USD;Habitation
27/01/2022;-168.33;JPY;Loisir
27/02/2022;-961.54;USD;Alimentation
20/09/2022;-706.84;USD;Habitation
25/01/2023;9015.35;USD;Salaire
11/05/2022;4337.19;USD;Cadeau
20/01/2023;-900.43;JPY;Habitation
02/11/2022;-226.31;USD;Alimentation
13/03/2022;-154.26;JPY;Communication
14/01/2022;-813.13;JPY;Alimentation
06/04/2022;-236.20;EUR;Communication
29/06/2022;-794.78;EUR;Habitation
20/09/2022;-658.03;JPY;Enfants
09/04/2022;-118.93;JPY;Assurance
18/06/2022;-90.68;USD;Enfants
22/11/2022;-88.33;JPY;Sante
27/07/2022;-631.49;USD;Loisir
14/10/2022;-885.28;EUR;Sante
27/01/2023;-985.90;JPY;Loisir
02/08/2022;-240.29;EUR;Sante
15/01/2023;-83.26;JPY;Loisir
27/02/2022;-658.09;EUR;Enfants
23/05/2022;-873.66;JPY;Enfants
20/02/2023;-148.77;JPY;Communication
27/05/2022;-859.10;EUR;Transport
24/06/2022;-194.90;USD;Habitation
14/08/2022;-51.22;USD;Assurance
23/06/2022;8088.23;EUR;Cadeau
13/01/2022;-719.31;USD;Assurance
28/01/2022;-145.44;EUR;Assurance
01/06/2022;-499.80;USD;Assurance
23/01/2022;-790.56;USD;Transport
28/01/2023;-305.92;USD;Sante
02/05/2022;3666.47;JPY;Cadeau
20/03/2022;-826.40;JPY;Communication
21/09/2022;-371.60;USD;Alimentation
24/04/2022;-127.64;USD;Sante
18/01/2022;6017.24;USD;Primes
18/09/2022;3347.91;EUR;Cadeau
29/10/2022;-198.00;EUR;Assurance
19/10/2022;1807.33;EUR;Salaire
12/08/2022;-629.11;JPY;Sante
11/10/2022;-432.18;USD;Communication
